382	1	-17.694182	-5.672685	-4.847976	-10.524786	-12.823783	-10.255455
390	1	-18.665852	-9.110111	-9.386539	-11.061954	-9.277171	-11.900660
394	1	-19.314035	-11.994341	-7.516739	-4.127319	-16.375876	-14.866387
414	1	-14.649787	-8.271575	-5.292462	-10.082816	-10.122542	-10.521882
420	1	-17.732603	-4.043213	-7.028806	-10.031657	-18.357911	-9.440175
425	1	-17.741377	4.270334	8.554929	-15.322859	7.001930	-6.586021
481	1	-15.434415	4.791778	6.331197	-16.679230	6.667436	-9.573277
485	1	-21.955400	-7.355619	-8.804665	-5.233457	-14.916156	-9.811725
503	1	-19.890500	-12.430267	-7.572193	-11.645710	-8.931406	-4.994840
528	1	-18.240913	-10.739204	-2.762726	-8.983955	-14.968451	-9.379135
542	1	-14.528950	-10.134632	-5.615902	-8.187638	-11.818345	-9.426989
549	1	-19.262734	-9.810669	-6.967160	-5.378936	-10.460892	-3.779134
567	1	-9.551362	1.251547	-2.833989	-11.281821	-4.953019	-9.292792
616	1	-12.199891	6.294983	7.478470	-14.054639	8.760590	-16.691420
626	1	-14.978720	-12.782978	-4.107861	-9.754803	-8.786248	-9.925432
637	1	-18.445924	-11.081450	-6.648758	-8.513542	-10.892890	-8.327276
651	1	-14.758920	-9.401280	-4.284936	-13.948122	-14.149672	-10.747035
658	1	-19.209979	-7.824311	-10.466343	-7.615367	-8.081349	-9.059097
672	1	-17.226956	-8.062385	-4.780813	-7.676322	-10.521503	-9.195760
684	1	-11.658398	-9.221174	-4.264620	-10.596653	-14.335463	-7.549960
691	1	-16.767747	-9.394557	-10.578628	-12.449327	-11.144739	-10.880040
714	1	-20.736567	-8.840809	-3.888032	-12.277025	-9.918796	-8.344573
768	1	-9.247602	-1.591564	-7.517109	-10.537352	-7.179991	-7.729137
779	1	-17.956552	7.574177	7.830994	-11.170304	8.460340	-6.307706
781	1	-15.311868	-15.286694	-6.673897	-10.330808	-13.216413	-13.221939
798	1	-19.566996	-13.077172	-8.350883	-11.200264	-7.840318	-9.532923
807	1	-19.420690	-10.066044	-5.226319	-5.949595	-14.039792	-7.874797
823	1	-14.934720	-10.149880	-9.860486	-9.553516	-10.880522	-9.539164
842	1	-18.592213	-8.178121	-6.569449	-7.091680	-8.626960	-7.272069
867	1	-16.141632	-7.936968	-11.209989	-10.256509	-7.387871	-15.080142
902	1	-21.687137	-11.383126	-8.692164	-5.494142	-11.166908	-9.404739
903	1	-13.487823	-8.735487	-10.345610	-9.047519	-8.096218	-13.505553
929	1	-15.692094	-13.483931	-6.106368	-10.645873	-14.157320	-7.842181
930	1	-19.024971	8.534132	5.863516	-13.676337	9.356796	-12.557286
939	1	-19.450855	-6.960028	-7.482804	-14.457633	-10.868975	-10.368155
941	1	-15.235513	6.888374	8.247297	-10.984251	8.430990	-6.239055
955	1	-21.166072	-10.424260	-8.738577	-6.603306	-7.849817	-10.133339
971	1	-13.731693	6.966563	6.170176	-14.742285	8.470114	-12.441530
986	1	-14.403355	8.698086	5.976390	-14.183486	6.706047	-8.886812
995	1	-19.912583	-10.190059	-6.052403	-16.221529	-13.909636	-12.481654
999	1	-12.221868	-6.542036	-3.636245	-13.775386	-12.596629	-12.330762
1000	1	-9.528652	-9.174584	-1.940713	-11.708778	-11.408125	-13.112533
1020	1	-20.242529	-10.710170	-6.800653	-12.104591	-13.005140	-17.868689
1038	1	-18.871577	8.257014	7.719069	-12.149931	4.330847	-8.899261
1039	1	-19.025561	6.729425	7.363058	-15.839731	6.533955	-11.990713
1068	1	-18.040748	4.966009	7.486717	-13.879392	8.296072	-6.753156
1073	1	-19.619327	-7.703593	-9.117810	-13.290993	-10.436750	-5.295709
1083	1	-10.536090	-12.863566	-1.337918	-10.468813	-15.395732	-8.520732
1107	1	-14.773875	9.561963	5.093066	-11.127078	6.186666	-11.492181
1110	1	-9.288086	-7.967917	-9.646447	-11.240551	-11.224828	-7.043911
1113	1	-16.152225	-12.404989	-1.983790	-9.315932	-13.667873	-12.624680
1136	1	-14.378071	-11.490283	-4.257728	-15.601360	-15.712839	-3.941406
1146	1	-17.866238	8.432682	7.427894	-17.628958	7.575363	-11.343239
1150	1	-20.730101	-6.910161	-5.045794	-6.762488	-14.126842	-11.623864
1155	1	-18.532478	-5.217308	-4.376539	-7.821125	-12.979994	-11.259323
1169	1	-16.483473	-9.459344	-7.357751	-11.111027	-9.377556	-6.406578
1178	1	-19.324516	-10.143324	-10.727033	-6.979669	-12.293198	-10.473326
1181	1	-12.764269	-8.100430	-4.489180	-5.829692	-8.531162	-6.457478
1185	1	-12.697461	-10.038823	-4.371631	-10.802257	-15.050868	-11.027006
1205	1	-9.678305	9.149334	4.453668	-17.067753	6.512772	-13.104693
1214	1	-13.567180	-11.921344	-7.832939	-11.928376	-10.072117	-11.096532
1216	1	-18.480374	-11.953029	-7.502281	-9.881290	-5.741119	-6.639581
1233	1	-17.732789	6.856472	6.464483	-16.265166	3.679836	-7.088678
1236	1	-18.908838	-6.673720	-5.437521	-9.669581	-15.652156	-11.283536
1238	1	-16.419845	5.019365	4.126947	-13.351273	-2.222253	-11.585584
1257	1	-16.870044	-11.110734	-6.271650	-13.399471	-12.876868	-11.468668
1275	1	-14.672028	6.165265	8.645294	-13.626393	7.317753	-8.715880
1281	1	-7.255540	-10.020345	-7.102593	-13.643956	-8.816928	-16.849742
1307	1	-16.001440	4.998881	7.208067	-9.823744	4.562721	-9.813230
1330	1	-19.475650	-9.442075	-4.863784	-12.848182	-8.791915	-3.210702
1350	1	-20.236969	-10.904112	-1.801577	-9.993071	-11.894109	-13.185916
1359	1	-14.089731	-11.971884	-6.118660	-10.443185	-10.728791	-4.902522
1366	1	-18.991639	-9.250965	-8.108094	-10.085948	-10.737763	-8.174986
1373	1	-17.034045	-10.899659	-9.261696	-10.193061	-10.995585	-9.664729
1381	1	-19.614753	-16.113330	-2.774788	-7.638506	-8.555592	-11.196832
1420	1	-16.219904	-7.263843	-8.731444	-8.463491	-10.658084	-8.040472
1433	1	-17.659482	-6.014283	-8.718360	-11.366634	-8.675393	-7.775962
1435	1	-13.824690	5.919445	8.473481	-20.535147	6.839726	-11.450245
1439	1	-15.164373	7.246494	7.052154	-15.323760	6.179929	-9.198532
1465	1	-18.237313	-11.709688	-0.063198	-12.491272	-14.869604	-7.834694
1485	1	-18.764753	-13.423078	-9.770626	-12.717614	-11.028605	-8.159361
1493	1	-12.852878	-6.577829	-5.363697	-4.199109	-13.711626	-12.697555
1496	1	-18.201901	-8.400632	-6.503414	-9.131407	-15.590307	-10.064635
1513	1	-7.417249	8.509427	6.946861	-12.067026	6.161691	-12.567653
1517	1	-15.357033	-7.131357	-6.524145	-13.449038	-15.036929	-4.893721
1523	1	-5.142713	-8.960381	-7.888831	-1.385767	-12.080782	-10.619692
1561	1	-12.011045	-8.235486	-7.706632	-13.539804	-11.935281	-10.716785
1562	1	-25.004241	-4.564916	7.250378	-12.326052	-7.139435	-10.876288
1578	1	-16.202317	-11.148053	-6.791589	-12.481779	-10.888167	-13.991451
1593	1	-16.096452	-2.196326	-6.335080	-10.908943	-9.704285	-10.583732
1619	1	-12.028946	-9.406218	-8.660665	-11.374354	-8.379431	-11.217538
1664	1	-14.317969	4.207153	6.039490	-7.571014	8.083433	-11.475921
1673	1	-17.971456	-7.587872	-9.909029	-10.962559	-9.804734	-11.147758
1675	1	-16.522876	-7.687313	-4.279380	-9.140287	-12.076319	-8.305188
1698	1	-10.399450	-9.515749	-5.870518	-9.214997	-11.233456	-8.267814
1707	1	-11.929480	-14.819535	-10.008491	-11.608286	-10.703116	-7.396975
1715	1	-15.508344	-4.725772	-7.504465	-7.072573	-14.229082	-8.901864
1727	1	-18.596934	-9.542360	-11.158278	-8.125676	-6.390801	-5.123923
1749	1	-12.453121	7.834626	7.331449	-14.501338	7.037862	-10.581344
1757	1	-20.232100	6.093807	5.531727	-7.155657	6.997119	-4.920024
1774	1	-13.861968	7.295536	5.064574	-16.096351	6.784156	-14.558496
1777	1	-19.404183	-10.032474	-6.793848	-10.312868	-10.356878	-11.952817
1796	1	-15.793783	6.043296	6.496983	-17.587850	6.863393	-16.705000
1804	1	-15.540975	-9.156319	-4.201465	-10.014405	-17.537705	-9.412435
1833	1	-14.705930	6.808833	8.646810	-11.347232	9.652904	-7.015479
1849	1	-16.263780	6.693968	7.395283	-14.636070	7.273264	-5.739445
1856	1	-16.986721	-9.696558	-1.521788	-15.187153	-4.783816	-13.083035
1869	1	-15.828128	7.151279	8.033110	-16.922271	6.751721	-9.610017
1878	1	-13.715454	-11.888694	-7.793370	-11.308477	-13.574739	-8.088264
1898	1	-17.687092	-13.051814	-8.853051	-6.995612	-9.318729	-12.163963
1902	1	-12.399068	-11.191842	-9.928783	-3.491748	-4.888403	-11.153865
1907	1	-13.596690	-7.077205	-7.743330	-7.338236	-10.644465	-8.425920
1925	1	-8.731292	-11.902243	-4.320154	-7.445398	-13.046407	-10.553458
1944	1	-18.964631	-12.787097	-7.467161	-8.051169	-11.785693	-11.009219
1949	1	-18.869953	-8.056409	-7.140857	-9.449322	-10.585375	-8.744531
1963	1	-13.624618	-15.619737	-2.873910	-7.525283	-15.801531	-9.929302
1976	1	-12.917797	8.822872	5.858353	-10.553036	5.695692	-9.017227
1978	1	-18.004680	7.403100	7.742938	-15.246778	6.949457	-9.425751
1979	1	-19.857919	-9.067621	-4.984805	-1.359855	-14.064196	-7.670101
1985	1	-16.550330	9.663537	9.550068	-18.452430	8.435769	-9.021528
2006	1	-9.620024	8.793543	8.764821	-13.035306	7.534642	-7.499150
2019	1	-16.420465	8.480215	8.038399	-14.261119	5.846117	-10.708836
2051	1	-18.810468	4.846365	7.916876	-9.530263	9.100676	-8.965200
2056	1	-22.586822	-8.606193	-6.302669	-8.279054	-13.965383	-6.868388
2064	1	-17.002846	-11.920606	-4.665595	-17.768245	-15.101752	-7.885457
2073	1	-18.436032	-7.527570	2.915104	-10.554843	-12.146701	-4.767813
2075	1	-14.921484	-14.149585	-6.573658	-6.450825	-8.026093	-4.158566
2091	1	-19.918696	-7.698209	-4.538231	-12.856847	-12.381937	-10.961802
2096	1	-10.530948	-10.767935	-9.121942	-12.148049	-11.108082	-8.621560
2107	1	-16.590498	-12.713103	-0.781506	-9.513428	-16.283739	-14.207263
2119	1	-15.027157	-12.395251	-7.936971	-10.718917	-12.175589	-9.607589
2120	1	-17.390332	8.711720	9.566488	-13.249005	4.841130	-12.342759
2137	1	-16.348878	-10.927113	-5.179395	-9.841765	-8.079612	-11.945699
2151	1	-14.987913	-10.632985	-3.918419	-11.604971	-14.160820	-4.039878
2154	1	-20.240279	6.793832	8.121572	-18.088064	8.301324	-16.865346
2169	1	-19.713161	-10.515146	-4.026508	-11.221062	-12.013862	-11.612774
2187	1	-14.754500	-10.917091	-5.948592	-14.634157	-13.256986	-10.152478
2201	1	-19.826603	-8.687836	-8.538062	-9.500548	-4.338271	-7.104390
2212	1	-15.112834	-9.330880	-6.482736	-7.925738	-11.916277	-10.170096
2215	1	-17.445836	-8.591850	-8.106332	-8.428931	-13.408917	-14.647514
2216	1	-19.662128	-10.965855	-9.302215	-11.115098	-9.824445	-9.662629
2258	1	-16.491330	-4.692429	-3.301267	-6.581755	-14.918407	-11.441559
2272	1	-21.060119	9.563904	7.858281	-11.699114	5.401161	-10.486987
2293	1	-13.285134	9.170093	4.325448	-17.440533	7.506060	-8.731638
2304	1	-18.333093	-7.694953	-4.104350	-14.265947	-14.807004	-9.949369
2312	1	-20.276963	-8.422611	-6.558742	-11.287111	-10.938655	-8.032954
2322	1	-9.819919	6.776762	6.670543	-17.869969	7.882968	-6.499193
2333	1	-15.411015	-9.664662	-3.731619	-9.972983	-16.039030	-10.653008
2350	1	-12.483130	-9.338378	-6.255519	-9.319210	-13.073837	-11.745983
2400	1	-18.393901	5.432936	7.870011	-14.645620	7.506928	-11.994231
2410	1	-19.978293	-6.934038	-2.044220	-11.743636	-9.131795	-9.885731
2412	1	-21.027146	6.504962	7.749787	-8.988009	8.127119	-11.754949
2417	1	-18.307253	-8.959103	-8.314730	-8.510032	-8.418768	-9.407883
2422	1	-19.109694	4.061895	7.880811	-17.477310	6.561636	-9.631733
2429	1	-20.156449	-7.147968	-5.701513	-11.355990	-10.812824	-11.961445
2431	1	-19.739273	-9.706278	-10.495476	-8.989752	-12.104464	-6.751505
2446	1	-14.523985	-9.167147	-9.427270	-12.210431	-8.976542	-5.970869
2475	1	-14.833661	-14.086821	-4.435982	-7.646459	-9.838519	-6.577911
2487	1	-13.882137	-15.353737	-5.843798	-8.980911	-7.050255	-8.156821
2491	1	-13.986080	-12.221935	-7.812441	-11.616441	-9.955064	-10.952174
2514	1	-12.241142	-7.913330	-6.343803	-12.935365	-14.553265	-11.051312
2532	1	-16.158832	-11.307060	-7.944043	-7.496367	-6.278858	-9.892103
2539	1	-18.537365	-12.629118	-2.589377	-6.090971	-12.302739	-11.111267
2548	1	-14.252934	4.776760	9.116559	-17.210202	8.591188	-2.837570
2550	1	-15.439778	5.538582	8.469842	-12.563205	7.737366	-11.282059
2602	1	-16.820661	7.442875	8.385512	-18.094195	4.771909	-11.818333
2605	1	-10.640564	-12.275633	-9.192122	-11.297954	-10.113710	-11.036213
2610	1	-14.314240	5.794861	8.256574	-17.231480	6.618762	-11.373461
2613	1	-14.035487	-7.924129	-5.893765	-6.510729	-11.589568	-6.127243
2627	1	-17.822023	-8.400512	-5.048450	-8.816177	-9.646509	-12.485628
2635	1	-14.538081	-14.401024	-6.462882	-11.090561	-8.637057	-11.376663
2640	1	-16.376897	-6.739437	-10.153438	-7.996431	-10.424536	-6.191923
2650	1	-12.977958	-15.138363	-5.187327	-12.424076	-10.376181	-7.859798
2668	1	-15.292272	-5.713933	-3.859789	-8.640723	-15.672908	-9.573555
2682	1	-16.087637	7.234791	6.274511	-12.148666	6.435740	-12.747419
2689	1	-12.136053	7.240033	7.798818	-14.588166	6.282318	-9.630861
2703	1	-13.103666	6.546636	7.104796	-13.134579	7.569920	-4.318145
2707	1	-12.675239	-10.929669	-9.041141	-12.971140	-3.562689	-8.937471
2709	1	-14.813525	-8.217433	-7.535344	-6.281844	-9.458424	-11.802074
2711	1	-12.526338	7.643851	5.907698	-19.312309	7.379401	-5.529658
2736	1	-18.614949	-9.715731	-6.934765	-11.661324	-8.312698	-11.247836
2750	1	-16.509939	-8.187288	-4.493896	-12.870423	-17.338891	-11.151789
2754	1	-16.741721	-10.455985	-4.015405	-11.483002	-7.667127	-6.965437
2791	1	-14.945262	-9.283677	1.261749	-8.443499	-13.322813	-8.379100
2810	1	-15.205600	6.529429	5.860913	-14.458905	8.494015	-10.548389
2816	1	-16.263196	-5.368418	-10.462633	-11.134925	-8.283288	-12.473546
2825	1	-17.661285	8.750681	6.529292	-13.699613	9.632701	-12.742588
2826	1	-14.128775	-11.074457	-5.633061	-9.959736	-16.856448	-6.868870
2844	1	-16.454606	-7.654339	-8.983137	-5.524514	-10.632364	-9.095327
2846	1	-16.110968	-8.857459	-1.210483	-4.935966	-17.152600	-2.737221
2860	1	-14.538394	-9.379090	-6.459189	-13.400615	-11.804980	-5.163133
2882	1	-15.294465	-15.429591	-5.946689	-13.088788	-15.398652	-2.285549
2893	1	-17.038537	-9.897378	-8.171531	-6.471897	-14.611385	-9.525969
2920	1	-14.167198	8.120663	6.866295	-16.203804	6.795404	-10.262613
2927	1	-14.831895	-8.396752	-7.220888	-5.668503	-6.004635	-10.510341
2940	1	-13.092569	-10.564463	-4.391447	-7.224086	-11.837323	-7.895347
2954	1	-14.081780	-4.872266	-9.453900	-8.149596	-11.790580	-9.293176
2963	1	-17.792856	-10.419092	-9.105255	-5.006181	-8.667576	-9.664335
2972	1	-11.611746	-13.976474	-10.371030	-9.168047	-14.162959	-9.212229
2983	1	-17.209838	9.262244	8.448051	-14.260273	6.186690	-13.669926
3008	1	-11.374499	-7.131132	-7.313418	-12.716853	-14.484526	-7.502252
3016	1	-13.147838	-9.809274	-3.601426	-10.338610	-18.861409	-12.965349
3022	1	-19.904710	-14.027411	-2.019283	-7.223268	-13.671993	-9.849361
3024	1	-14.938502	7.264951	7.801067	-15.473162	6.746755	-14.058637
3025	1	-22.002317	-10.725747	-2.853626	-10.004154	-15.536443	-8.641465
3045	1	-13.938084	-12.696133	-1.541495	-5.296342	-13.916177	-15.111661
3095	1	-20.658585	-3.912474	-8.516522	-11.740335	-14.507576	-12.396130
3096	1	-15.994729	-4.340081	-7.336010	-13.109896	-4.761123	-12.880091
3113	1	-21.174031	-13.409047	-6.026490	-14.984315	-9.202752	-12.231152
3121	1	-18.797274	-13.747057	-7.816276	-10.558171	-10.454562	-2.022578
3127	1	-8.673033	-14.637361	-7.849221	-10.112643	-6.277190	-11.364760
3146	1	-17.933364	-4.748097	-2.781494	-10.317727	-12.110263	-15.617250
3155	1	-13.627710	4.470165	8.433637	-14.835392	7.070364	-12.026105
3160	1	-13.418847	-9.641936	-9.245381	-14.212774	-12.491352	-9.328131
3178	1	-10.079823	-12.834183	-5.116430	-10.010931	-9.882068	-12.861964
3179	1	-17.692273	7.744822	6.353640	-12.649616	7.659603	-11.376285
3189	1	-22.076160	-10.260777	-5.911517	-7.501058	-14.456056	-8.610640
3191	1	-12.194989	6.688765	8.037031	-14.399066	8.174375	-12.751947
3218	1	-14.561261	-7.469354	-4.781750	-5.382165	-13.105071	-10.814622
3236	1	-16.194667	-12.782090	-9.191898	-7.218445	-11.600459	-10.285013
3246	1	-9.853162	-9.426439	-3.295689	-0.461428	-13.970904	-10.608941
3247	1	-13.142418	-11.278954	-2.729112	-10.694426	-13.177531	-7.456334
3263	1	-12.505244	-10.168478	-6.912744	-7.674963	-10.247027	-14.199672
3265	1	-18.895894	-11.036175	-8.851929	-9.547523	-13.441014	-6.778512
3287	1	-17.816409	-7.021899	-9.120887	-8.527079	-10.974592	-13.606949
3297	1	-10.430355	-5.473674	-5.836791	-8.699039	-11.744271	-1.763490
3302	1	-18.939531	-5.480782	-3.366450	-5.992745	-9.989509	-8.626107
3306	1	-17.511785	-17.042316	-5.853759	-10.695325	-12.441393	-6.432713
3321	1	-20.785474	-11.533662	0.318224	-8.931105	-9.006862	-11.578068
3334	1	-25.280819	-12.386502	-10.043538	-14.085941	-7.425363	-9.521293
3349	1	-12.531760	-10.457268	-5.699144	-11.024014	-12.556786	-10.731432
3350	1	-14.829365	-10.134953	-5.969467	-14.481650	-16.888377	-9.709918
3358	1	-14.726641	-9.164658	-1.227424	-16.220242	-14.856517	-13.563548
3364	1	-12.789831	-11.503565	-6.341268	-7.440952	-11.879995	-7.304849
3365	1	-15.330510	-10.547605	-7.730182	-6.827313	-8.556942	-6.620629
3392	1	-12.501366	-7.178986	-4.304534	-9.444122	-15.585503	-12.450917
3411	1	-13.512123	-11.634901	-2.563005	-10.693769	-11.622763	-10.065224
3428	1	-19.368642	-10.834926	-9.303001	-13.225313	-14.435415	-11.715229
3429	1	-20.978461	-6.916151	-2.728070	-10.560409	-11.961556	-10.476011
3447	1	-15.475082	-8.954372	-3.228514	-9.481842	-13.427633	-9.880834
3480	1	-9.340317	-12.085185	-8.300196	0.309311	-8.437429	-6.886671
3494	1	-14.772712	-14.323953	-2.481162	-12.642795	-14.052314	-12.262297
3519	1	-18.292262	-9.312775	-5.116510	-8.575279	-11.022846	-7.191111
3557	1	-16.231771	-11.593569	-5.623380	-8.357179	-8.008152	-11.088734
3578	1	-14.483066	-12.977931	-8.912191	-14.967177	-4.837903	-9.878750
3579	1	-19.062929	-11.168627	-7.034744	-9.352430	-12.743466	-10.263319
3585	1	-14.604718	-14.769494	-6.385391	-9.987083	-7.281815	-9.834624
3637	1	-15.732799	8.139182	6.750413	-19.613915	6.353440	-10.732510
3652	1	-11.989214	-7.032788	-8.388972	-9.132714	-6.742657	-9.057516
3659	1	-17.935845	8.118635	6.938025	-15.245255	7.919203	-7.857043
3664	1	-22.789502	-15.482957	-6.705695	-8.635972	-9.236314	-1.587044
3679	1	-20.264449	8.158300	7.017577	-10.827251	8.973056	-8.975130
3691	1	-16.672403	-10.226937	-5.515941	-7.529274	-15.682361	-5.863465
3725	1	-16.207135	-11.653815	-6.506494	-8.321589	-13.833978	-12.966819
3730	1	-18.283276	8.867274	6.900084	-15.515816	9.532374	-8.218982
3750	1	-16.805394	-10.307236	-6.503125	-3.464299	-12.764432	-7.322047
3753	1	-19.319640	-7.245623	-10.262864	-7.063588	-9.200238	-9.777721
3759	1	-14.986740	-12.524596	-5.374427	1.278807	-14.074111	-1.697728
3762	1	-17.171457	-6.203410	-4.827848	-9.029960	-11.863205	-9.715680
3793	1	-16.629747	-7.446115	-5.505552	-12.002474	-15.919920	-10.149268
3799	1	-19.693683	9.100288	7.074104	-13.759667	7.524330	-7.763001
3811	1	-14.047270	-9.021000	-8.792438	-13.299490	-7.396620	-10.692320
3822	1	-16.072211	-5.575962	-7.138595	-9.654324	-13.773636	-10.052442
3840	1	-15.524724	-9.611056	-7.607055	-9.845022	-11.802718	-11.687249
3846	1	-18.430195	-7.667571	-4.613730	-8.478436	-11.502569	-8.584335
3854	1	-15.694150	-14.374918	-3.299048	-11.367871	-8.683597	-7.659673
3865	1	-14.789258	-12.496224	-5.361693	-9.565170	-7.924103	-12.357558
3885	1	-17.055587	-9.481114	-5.086253	-7.641193	-10.968868	-9.875335
3903	1	-11.479232	6.831644	6.936750	-20.638563	6.109776	-7.504062
3911	1	-12.493495	7.634662	7.168428	-14.016289	5.701481	-4.533477
3929	1	-16.597181	-9.994458	-7.969260	-10.751073	-8.073216	-8.910154
3939	1	-13.598279	5.971093	7.167575	-9.151890	5.670630	-12.769073
3951	1	-15.110589	-14.200052	-1.656298	-9.128315	-11.370767	-11.069084
3981	1	-15.268629	8.372991	8.926348	-12.936498	8.056305	-10.873331
4001	1	-14.609097	8.416767	6.058567	-16.009084	7.897094	-5.266792
4071	1	-15.961208	8.104636	7.605330	-15.929746	6.317663	-6.055260
4080	1	-19.302877	-12.332363	-2.031246	-10.970742	-10.107425	-8.925273
4089	1	-11.419289	-16.899751	-4.775220	-12.498271	-9.017144	-6.206646
4128	1	-17.598632	-11.720325	-4.083182	-14.015029	-7.492510	-8.217743
4171	1	-18.447263	-15.283450	-7.736959	-10.252609	-8.942629	-5.147518
4172	1	-15.105893	-8.137520	-5.673292	-7.998591	-13.026652	-8.738148
4196	1	-18.776567	-9.602038	-7.586489	-12.093939	-11.028739	-8.338407
4207	1	-12.633171	-11.901961	-2.913533	-10.239725	-14.216480	-10.995592
4239	1	-18.301082	-13.061142	-9.338057	-5.989667	-11.176199	-4.880002
4240	1	-17.944970	-11.118956	-4.888219	-11.563358	-10.414051	-10.334898
4271	1	-15.784960	-12.076604	-3.208867	-6.617673	-17.773739	-11.908544
4276	1	-15.052047	7.922035	5.781442	-16.284598	6.011831	-10.114123
4291	1	-20.969536	-11.080881	-4.845101	-12.674631	-14.452510	-12.511497
4292	1	-16.060789	-12.258272	-11.535231	-12.205033	-9.497144	-11.957923
4294	1	-16.094887	-10.856219	-1.886015	-11.581606	-10.876190	-13.203414
4307	1	-15.733630	-6.533201	-4.486728	-11.533989	-10.279400	-3.201314
4317	1	-16.875301	7.046144	6.073546	-13.146532	5.233349	-9.448865
4345	1	-14.462913	-6.549963	-4.894067	-12.136808	-15.543448	-8.798582
4361	1	-18.839069	-3.771164	-5.542114	-11.682611	-7.277778	-10.067757
4367	1	-18.509551	-9.638202	-5.414049	-8.001887	-13.873365	-7.744159
4380	1	-11.188891	-10.057268	-4.541823	-7.083924	-14.767718	-14.416282
4382	1	-16.538180	-5.253792	-9.171056	-9.566604	-9.797097	-9.996689
4388	1	-12.517621	-12.058369	-4.407755	-9.927522	-0.450285	-9.517955
4415	1	-15.582147	-12.404656	-6.191866	-9.753379	-13.236920	-12.221202
4423	1	-16.298960	-11.454429	-6.401863	-9.110642	-16.876400	-10.458247
4444	1	-21.097985	7.167382	9.657413	-12.418832	7.882648	-5.723358
4460	1	-15.741967	8.499813	9.333205	-18.852802	7.275276	-13.139950
4467	1	-18.009911	-5.737733	-7.650750	-8.554817	-12.989959	-5.805794
4481	1	-13.693118	-8.839044	-3.422020	-10.053387	-11.978002	-11.680956
4490	1	-20.148939	-15.437324	-4.625462	-6.017086	-7.281606	-3.340990
4541	1	-20.457711	7.828402	7.681044	-17.130163	7.250357	-8.108475
4543	1	-21.188582	-11.594269	-6.555638	-8.808599	-15.005149	-10.929902
4560	1	-18.013054	7.626706	7.556960	-15.967955	5.377876	-7.530904
4565	1	-17.670909	-13.784218	-4.625825	-9.948256	-6.939181	-11.072155
4620	1	-14.868266	-11.353345	-3.902497	-7.988856	-15.125205	-10.677612
4634	1	-16.373632	6.708515	8.262668	-14.766213	6.554094	-6.005462
4637	1	-15.935426	-9.520117	-9.488654	-5.570460	-13.600992	-2.973072
4653	1	-13.673302	-9.558633	-8.537649	-6.262921	-14.514035	-5.189646
4654	1	-15.977247	9.225278	7.650348	-20.417962	8.098158	-10.158048
4655	1	-17.814029	-6.171566	-3.578754	-10.160983	-13.926235	-9.864594
4659	1	-16.028570	-5.100356	-4.377405	-12.253465	-11.611982	-10.433972
4683	1	-16.465855	6.720354	4.115569	-6.728322	4.468667	-11.131765
4690	1	-15.977992	-12.610410	-10.080470	-8.644546	-12.296861	-7.125334
4693	1	-17.432691	-9.473482	-10.152636	-9.464852	-10.602601	-11.534030
